id,name_x,name_y
4379,Sylvia_Plath,
1235,Jon_Krakauer,
2940640,Rebecca_Skloot,
3347,Frank_McCourt,
10264,Henry_David_Thoreau,
6466154,Kahlil_Gibran,
3503,Maya_Angelou,
798,Steven_D_Levitt,
5158478,Anonymous,
4101935,Susan_Cain,
3317,Dale_Carnegie,
5117,Art_Spiegelman,
30913,Laura_Hillenbrand,
4952,John_Berendt,
17435,Malcolm_X,
11679,Elizabeth_Gilbert,
16201,Niccol_Machiavelli,
256,Jared_Diamond,
287960,Randy_Pausch,
1401,Stephen_Hawking,
155717,Cheryl_Strayed,
2331,Mitch_Albom,
4376,Susanna_Kaysen,
2782,Viktor_E_Frankl,
1771,Sun_Tzu,
6281688,David_McCullough,
6448979,Better_Homes_and_Gardens,
5237,Hunter_S_Thompson,
7064545,Malala_Yousafzai,
2867696,Piper_Kerman,
401,Robert_M_Pirsig,
1257,Barbara_Ehrenreich,
102203,Corrie_ten_Boom,
72401,Daniel_Kahneman,
14031444,Paul_Kalanithi,
194416,Mindy_Kaling,
2849,David_Sedaris,
7350402,Amy_Poehler,
8002,John_Grogan,
380,Eric_Schlosser,
843200,Oliver_Sacks,
1538,Stephen_R_Covey,
27837,Greg_Mortenson,
622,Gary_Chapman,
167112,E_H_Gombrich,Ernst_H_Gombrich
15109469,J_D_Vance,James_D_Vance
3340,Spencer_Johnson,
5201530,Charles_Duhigg,
1881,Dave_Pelzer,
395812,Yuval_Noah_Harari,
4385839,Tina_Fey,
5778057,Susannah_Cahalan,
711,Rick_Warren,
2790706,Hans_Rosling,
42697,Irma_S_Rombauer,
1429989,Richard_P_Feynman,
1214964,Ta_Nehisi_Coates,
6900,Thomas_Keneally,
133538,Christopher_McDougall,
848,John_Gray,
24189,Ishmael_Beah,
196092,Patti_Smith,
6984726,Allie_Brosh,
5151,Azar_Nafisi,
486329,Daniel_James_Brown,
1476,Doris_Kearns_Goodwin,
4826,Frances_Mayes,
5333595,Sheryl_Sandberg,
1455,Ernest_Hemingway,
9059,Caroline_B_Cooney,
15516,Erich_Segal,
20979369,Gawain_Poet,
5768,John_Jakes,
15619,Michael_Ende,
16904,Richard_Bach,
6521173,Jasinda_Wilder,
7277,Julia_Alvarez,
11525,Samuel_Taylor_Coleridge,
70916,Jessica_Shattuck,
3075,John_Irving,
23509,Jean_Craighead_George,
6160,Sophie_Kinsella,
61124,Chetan_Bhagat,
4462369,William_S_Burroughs,
157146,Christina_Baker_Kline,
4721536,Mark_Lawrence,
13728,Alvin_Schwartz,
6860531,Bella_Forrest,
32049,Daniel_Todd_Gilbert,
9345,Brian_Froud,
18411,Clive_Cussler,
3299,Salman_Rushdie,
19706,Jack_Higgins,
5091,Lee_Child,
5186274,A_G_Howard,Anne_not_actually_anne_G_Howard
566874,Sarah_Addison_Allen,
38809,James_Rollins,
165168,Derek_Landy,
22159,Jessica_Park,
38120,Brian_Selznick,
9890,Tami_Hoag,
3517,Sue_Miller,
9824300,Stephanie_Danler,
5836922,Dai_Sijie,
164127,Yoshiki_Nakamura,
223343,Joanna_Wylde,
7751367,Emma_Healey,
3353516,Amy_Plum,
12540,Robert_Bloch,
130166,Cynthia_Lord,
15450,Virginia_Lee_Burton,
599916,Tabitha_Suzuma,
7935185,E_Nesbit,Evelyn_Nesbit
5085738,J_Sterling,Jenn_Sterling
1647762,Julie_James,
176959,Sarah_Thornton,
1445909,Adrian_Tchaikovsky,
7177350,M_R_Carey,Mike_R_Carey
14617,Margaret_Peterson_Haddix,
12534,Larry_Niven,
5360335,Amie_Kaufman,
5780686,Liu_Cixin,
1318,Susan_Beth_Pfeffer,
4890182,Susan_Ee,
118226,Naomi_Alderman,
7271073,Josh_Malerman,
5858,Richard_Bachman,
175329,Rebecca_Stead,
54875,Don_Tapscott,
6869072,C_L_Stone,Christine_not_actually_christine_L_Stone
198837,Peter_H_Reynolds,
14814106,Kel_Kade,
580494,Jason_Aaron,
17895699,Ashley_Saunders,
73751,Peter_L_Bernstein,
8058863,Christian_Rudder,
8685,Mercedes_Lackey,
25573,Stefan_Zweig,
140455,Olaudah_Equiano,
6460339,Alain_Fournier,
7628,Iain_Banks,
26886,Stan_Berenstain,
16290,Donna_Leon,
9494,H_P_Lovecraft,Howard_P_Lovecraft
3408059,Melanie_Dickerson,
7519,Jonathan_Harr,
49986,George_Packer,
4116,Erich_Maria_Remarque,
45388,Liz_Prince,
21346,David_Shannon,
30654,Eloise_Jarvis_McGraw,
12942,Judy_Blume,
33156,Doreen_Rappaport,
7623849,Virginia_M_Axline,
58484,Harold_McGee,
85858,Stephen_Sondheim,
7305,Mary_McCarthy,
191218,Alice_Schertle,
61659,Cameron_Dokey,
143178,Christina_Rossetti,
8722,Else_Holmelund_Minarik,
128668,Ji_li_Jiang,
704,Pearl_S_Buck,
68613,Theodor_Fontane,
5116,Jules_Feiffer,
24844,Lindsey_Davis,
17998571,David_Kirkpatrick,
1567394,Matthew_Woodring_Stover,
121825,Rob_Thurman,
321601,Johann_Hari,
7190,Ana_s_Nin,
12733,Jon_J_Muth,
821537,Deborah_Diesen,
20524,Anthony_Trollope,
199200,Natalie_Savage_Carlson,
192314,Richard_Henry_Dana_Jr_,
5760737,Seth_Dickinson,
4046,Ellis_Peters,
33502,Esther_M_Friesner,
65471,Robert_Lynn_Asprin,
20493,Brian_Wood,
1728,Orhan_Pamuk,
194419,Charles_G_Shaw,
35548,Manuel_Puig,
18130,Carol_Goodman,
4454736,Sherri_Duskey_Rinker,
28083,Stephen_R_Lawhead,
1405152,Peter_V_Brett,
27100,Michael_Scott,
4208569,Rainbow_Rowell,
49177,Shannon_Hale,
14137787,Stephanie_Garber,
57990,Kennilworthy_Whisp,
175855,Melissa_Marr,
6466778,Helene_Wecker,
19981845,Newt_Scamander,
13922215,Katherine_Arden,
298438,Kerstin_Gier,
39402,Patrick_S_skind,
4126827,Michelle_Hodkin,
173491,E_Lockhart,Emily_Lockhart
4633123,H_Rider_Haggard,Henry_Rider_Haggard
6550037,Kristen_Proby,
6447490,_,
21135,Anne_Morrow_Lindbergh,
4624490,Edgar_Allan_Poe,
6569002,Nathan_Filer,
8080,Michael_Morpurgo,
1159886,Arkady_Strugatsky,
822,James_Frey,
5325,Carol_Ryrie_Brink,
1274669,Mark_Owen,
504038,Anna_Banks,
9885,Judith_McNaught,
819789,J_D_Salinger,Jerome_D_Salinger
3083854,Tom_Wolfe,
3499,Lalita_Tademy,
5944,Bill_Clinton,
526211,Helen_Bryan,
14031516,Fiona_Barton,
6039100,Robert_Munsch,
3387859,Nate_Silver,
8656,T_Harv_Eker,Thomas_not_actually_thomas_Harv_Eker
15590,Mary_Stewart,
5021508,Sapphire,
5430144,Colleen_Hoover,
6942,Pat_Conroy,
5234,Sena_Jeter_Naslund,
2018764,Atsushi_Ohkubo,
3980637,Tina_Reber,
7715,Robert_Frost,
24978,Maya_Banks,
569269,Jay_Asher,
99044,Mary_Higgins_Clark,
5014564,Quinn_Loftis,
5286855,Amy_A_Bartol,
234115,Faith_Hunter,
40593,Gabrielle_Zevin,
6554504,Madeline_Sheehan,
3189389,Kyle_Idleman,
3186713,Alexandre_Dumas_fils,
4882127,Rachel_Van_Dyken,
1036615,Charlotte_Bront_,
5204412,Ayana_Mathis,
3213942,Linda_Kage,
2096360,Aprilynne_Pike,
30691,Adolf_Hitler,
14078,David_Brin,
5437976,J_A_Redmerski,Jessica_A_Redmerski
4330590,H_M_Ward,Hannah_not_actually_hannah_M_Ward
29621,Sister_Souljah,
7056140,Laurelin_Paige,
12034,Carol_Shields,
65678,Miranda_July,
6247,Matthew_Pearl,
23722,Donna_VanLiere,
67295,Madeleine_Wickham,
1050,Mark_Haddon,
1074866,Alan_Bradley,
14589884,Eric_Weiner,
17854,Bertrand_Russell,
18731,Marcus_Buckingham,
3351454,Morgan_Matson,
8764,Teddy_Slater,
15241064,Jane_Corry,
5192116,Julie_Kibler,
6245,Dave_Barry,
43274,Adrian_Conan_Doyle,
4605,Lisi_Harrison,
8434062,Lauren_K_Denton,
3465557,L_A_Weatherly,Lisa__not_actually_lisa_A_Weatherly
2617,Jonathan_Safran_Foer,
4711,Sue_Monk_Kidd,
6760,Laurie_R_King,
9823112,Alix_E_Harrow,
16820001,R_F_Kuang,Rebecca_F_Kuang
93504,Lisa_Jewell,
15127507,Karen_M_McManus,
5829056,Amy_Harmon,
5435162,Liz_Moore,
6439440,Marieke_Nijkamp,
13905555,Emily_Henry,
55758,Bernard_Waber,
272814,E_D_Baker,Elizabeth_D_Baker
11586,David_Gemmell,
5028226,Paul_Pen,
1064072,T_Coraghessan_Boyle,Thomas_Coraghessan_Boyle
4875266,Katie_Davis,
7368938,David_Arnold,
13311,Al_Franken,
3501,Kaye_Gibbons,
21798,Betty_Friedan,
166674,Yukiru_Sugisaki,
537929,Beth_Harbison,
5769238,T_M_Frazier,Tracey_M_Frazier
8131,Horace_Walpole,
11236,Caroline_Myss,
151371,Jenny_Han,
114656,Cupcake_Brown,
236,Harold_Bloom,
7324934,R_S_Grey,Rachel_S_Grey
6997072,Katy_Evans,
2958717,Melanie_Benjamin,
18149,Tess_Gerritsen,
179,Ann_McGovern,
972440,Hillary_Jordan,
58843,A_Manette_Ansay,Anne_not_actually_anne_Manette_Ansay
24732,Andrea_Levy,
20983,Shayla_Black,
79922,Megan_McCafferty,
6599,Margaret_George,
11286,Ariel_Levy,
1756,Chris_Anderson,
36556,Ren_Descartes,
7079,Ben_Fountain,
361963,Catherine_Gilbert_Murdock,
7305254,Danielle_Paige,
17219,Arthur_Koestler,
5351355,J_M_Darhower,Jessica_not_actually_jessica_M_Darhower
8146,Mark_Helprin,
1308914,Erin_Kelly,
40119,Grant_Naylor,
5763298,Tammy_Falkner,
6866,Stephen_Coonts,
233,Don_DeLillo,
1367163,The_Church_of_Jesus_Christ_of_Latter_day_Saints,
5174152,C_J_Roberts,Christine_not_actually_christine_J_Roberts
4629194,Brigid_Kemmerer,
1461,Gustave_Flaubert,
26826,Anna_Gavalda,
3345,Joseph_Conrad,
6085,Erica_Jong,
3424060,Adolfo_Bioy_Casares,
28244,Anita_Brookner,
200033,Anita_Amirrezvani,
5168929,Magda_Szab_,
45726,David_Hume,
159,Henry_James,
51746,John_Locke,
11038,Immanuel_Kant,
18791,Guy_de_Maupassant,
815259,G_Willow_Wilson,Gwendolyn_Willow_Wilson
7927,Norman_Mailer,
49420,Janet_Ahlberg,
14084,Jonathan_Kozol,
18143,Walter_Lord,
1411964,John_le_Carr_,
23069,Gene_Wolfe,
5863103,Angela_Y_Davis,
389474,Joseph_O_Neill,
14150,Martha_Grimes,
3620,Kathleen_Winsor,
43613,Nevada_Barr,
51289,James_Lincoln_Collier,
34061,Carolyn_Parkhurst,
200142,Marcus_Samuelsson,
36722,Martin_Waddell,
18304042,Frances_Burney,
15441,Bob_Woodward,
1481537,Stendhal,
6580622,W_G_Sebald,Winfried_G_Sebald
692,Mercer_Mayer,
5160667,Shay_Savage,
7125278,Will_Wight,
16325,Jan_Brett,
14249613,Kenneth_C_Johnson,
4124738,Ed_Yong,
7390210,Sebastien_de_Castell,
121814,Allen_Say,
3159984,Karen_Kingsbury,
1336408,Melissa_Anelli,
103243,Julia_Donaldson,
63278,Tom_Reiss,
2855221,Mac_Barnett,
245590,Esi_Edugyan,
33362,Bruce_Degen,
6979322,Donnie_Eichar,
2541526,Elly_Griffiths,
15231588,Ruth_Emmie_Lang,
45429,Jeffrey_Brown,
5411,Cynthia_Rylant,
6583172,Emily_Oster,
167395,Alex_Kava,
307885,Caralyn_Buehner,
10517,David_Weber,
43825,Robert_Leckie,
56223,Joshua_Ferris,
1598076,Sarah_MacLean,
96375,Gary_D_Schmidt,
72451,Jonathan_Maberry,
2860219,Seanan_McGuire,
7086094,Brian_Staveley,
721,John_Grisham,
14250598,Jana_Aston,
415967,Rachel_Vincent,
7735,Irwin_Shaw,
19696,Greg_Iles,
2751,Bret_Easton_Ellis,
12732,Grant_Morrison,
6608,Margret_Rey,
190922,Justina_Chen,
41313,Susan_Elizabeth_Phillips,
859143,William_Gibson,
3116926,Lene_Kaaberb_l,
21072,Peter_M_Senge,
36065,Richard_J_Foster,
3073,John_Buchan,
18741,Max_Barry,
4724550,Jay_McLean,
4087929,Betty_Crocker,
6540645,Michelle_A_Valentine,
36346,Jennifer_Donnelly,
7116,Cecelia_Ahern,
580315,Jennifer_Estep,
45645,Sherwood_Anderson,
5784345,Nyrae_Dawn,
4027380,Joelle_Charbonneau,
79303,Camron_Wright,
4540172,Jennifer_Close,
5421050,K_A_Linde,Kate_not_actually_kate_A_Linde
8933,Alan_Lightman,
18464973,M_T_Edvardsson,Michael_not_actually_michael_T_Edvardsson
49612,Ariana_Franklin,
14424,Adam_Smith,
57651,John_Stuart_Mill,
26638,Claire_LaZebnik,
13554,Carolyn_Brown,
7032108,Alexis_Hall,
6551005,Emma_Chase,
9020,Herman_Wouk,
8427407,James_Islington,
84994,Cristina_Henriquez,
24820,Ron_Rash,
41016,Martha_Stout,
41193,Sara_Donati,
42017,Barbara_Shook_Hazen,
15183346,Louise_Jensen,
563202,Marybeth_Mayhew_Whalen,
2882485,Cherise_Sinclair,
93094,John_Layman,
53519,Thomas_Malory,
4833990,Jillian_Dodd,
847789,Timothy_J_Keller,
7122060,Harper_Sloan,
16328,John_M_Barry,
800588,Ravinder_Singh,
5951,Jeff_Smith,
7033774,Kimberly_Lauren,
5230303,A_J_Pearce,Anne_not_actually_anne_J_Pearce
93345,Diane_Chamberlain,
6820562,Kimberly_Rae_Miller,
1452,John_Perkins,
94091,Kate_Brian,
5088,Brad_Thor,
4417749,Megan_Miranda,
105839,Marie_Brennan,
87184,Laura_Joffe_Numeroff,
39846,Elif_Batuman,
11075,Susan_Vreeland,
1429808,MaryJanice_Davidson,
1441,Ted_Dekker,
871358,_,
7307477,Laline_Paull,
4750,_mile_Zola,
7176787,Jodi_Taylor,
64028,Sarah_Weeks,
22542,Megan_Whalen_Turner,
6949698,Katherine_Addison,
3770,Jack_Welch,
3469,Bev_Vincent,
126447,Catherine_Ryan_Hyde,
3393536,Rob_Buyea,
548551,Anna_Godbersen,
6519108,Emily_Snow,
994873,Sloane_Crosley,
257934,Rachel_Hauck,
22370,Jill_Shalvis,
86404,E_M_Forster,Edward_M_Forster
29963,W_B_Yeats,William_B_Yeats
40398,Arturo_P_rez_Reverte,
202867,Rhys_Bowen,
8516,Piers_Anthony,
85545,Kristen_Britain,
753097,Robin_Benway,
18930,Anya_Seton,
13847,Charles_Baudelaire,
8316649,Zoe_Sugg,
5086768,Bill_Martin_Jr_,
80212,C_J_Sansom,Christopher_J_Sansom
706255,Stieg_Larsson,
769979,_sne_Seierstad,
233619,Marcel_Proust,
52601,N_H_Kleinbaum,Nancy_H_Kleinbaum
1730,Umberto_Eco,
15445,Carl_Bernstein,
10039,John_Fowles,
64654,Sheila_Burnford,
22580,Julie_Orringer,
7789423,Alice_Oseman,
19629033,Douglas_Stuart,
4448408,Walter_Tevis,
15253645,Elizabeth_Acevedo,
3367145,Chris_Guillebeau,
449547,H_G_Bissinger,Harry_G_Bissinger
96150,Daniel_H_Pink,
6429,Curtis_Sittenfeld,
4826501,Tammara_Webber,
341493,Craig_Silvey,
7894,Nella_Larsen,
61565,Hester_Browne,
5662,Ruth_Reichl,
1304838,Bill_Konigsberg,
13414088,S_Jae_Jones,Sarah_not_actually_sarah_Jae_Jones
886869,Brunonia_Barry,
136635,Giorgio_Vasari,
24349,Betty_Mahmoody,
337,Walker_Percy,
97783,Mary_Beard,
5052587,Kate_Alcott,
12144,James_M_McPherson,
56064,Marlon_James,
132132,Enid_Bagnold,
8407795,Giuseppe_Tomasi_di_Lampedusa,
32498,Iris_Johansen,
1192311,Claudia_Gray,
5687,Irvine_Welsh,
7142445,Peter_Swanson,
16918766,Dervla_McTiernan,
877884,David_Fishelson,
39467,Eric_Van_Lustbader,
4339,David_Foster_Wallace,
61714,James_L_Swanson,
6436698,Molly_McAdams,
8649,Juliet_Marillier,
6581077,Rysa_Walker,
3024821,Anne_Fortier,
25864,John_Fante,
330382,Kim_Carpenter,
9097,Legs_McNeil,
7659,Paul_Bowles,
8199366,D_M_Pulley,Diane_not_actually_diane_M_Pulley
3408349,Lili_St_Crow,
3406550,Josephine_Angelini,
15959,Boris_Vian,
16117866,Christine_Mangan,
1077176,Katherine_Allred,
6492,Francine_Rivers,
4074051,Rae_Carson,
9237,Jacqueline_Carey,
14655,Jeff_Shaara,
788461,Dan_Ariely,
4838933,Samantha_Towle,
37557,Richard_Kadrey,
509,Brian_Greene,
10657,Enid_Blyton,
54521,Hampton_Sides,
8534434,Sylvain_Neuvel,
7172,Katherine_Neville,
9640,Karen_Cushman,
3495853,Sarah_Ban_Breathnach,
12584,E_L_Doctorow,Edgar_L_Doctorow
4049,Janette_Oke,
62707,Shunryu_Suzuki,
12505,Scott_Smith,
7273667,Nadia_Hashimi,
7025045,Bill_Dedman,
5050575,Laura_Schroff,
3522,Mary_McGarry_Morris,
374590,Chris_Cleave,
8330589,Miyamoto_Musashi,
114558,Rory_Freedman,
7103,Steve_Martin,
1203,Andy_Warhol,
3095893,Stephanie_Perkins,
2884780,Malinda_Lo,
7869,Louis_Ferdinand_C_line,
794012,Philipp_Meyer,
35476,Jack_Canfield,
732829,Yuu_Watase,
5353,Barbara_Taylor_Bradford,
7022063,Elizabeth_Smart,
155990,Kanoko_Sakurakouji,
17088554,Talia_Hibbert,
293603,Heather_Brewer,
25423,John_Piper,
486136,J_Courtney_Sullivan,Julie_Courtney_Sullivan
16961,Linda_Howard,
7074846,Tillie_Cole,
3521,Bret_Lott,
10022,Armistead_Maupin,
7190965,Meredith_Wild,
89439,Sophie_Jordan,
939363,Caitlin_Moran,
4562483,Sylvain_Reynard,
2007,Daniel_Defoe,
776,Michael_Lewis,
6953956,Erika_Johansen,
6125,Fannie_Flagg,
206062,Steve_Harvey,
18100,Nobuhiro_Watsuki,
81466,A_A_Milne,Alan_A_Milne
12712,Rob_Thomas,
4051426,Madeleine_Roux,
117369,Naoko_Takeuchi,
68,John_C_Maxwell,
112477,Marcia_Brown,
2713,E_L_Konigsburg,Elaine_L_Konigsburg
10652,Marguerite_Henry,
4586597,R_L_Mathewson,Rachel_not_actually_rachel_L_Mathewson
7215619,Aurora_Rose_Reynolds,
9219,Adriana_Trigiani,
7778742,Kimberly_Belle,
4907787,Rebecca_Donovan,
6860574,Gail_McHugh,
6153502,Marina_Keegan,
47640,Nancy_Garden,
17315911,Claire_Morgan,
1973,Tracy_Chevalier,
16019981,Ahmed_Khaled_Towfik,
13288,Hannah_Hurnard,
6218,Sandra_Brown,
60390,Susan_Meissner,
480401,Sarah_Perry,
140320,Barbara_Robinson,
5267328,Mark_Edwards,
2637,Karen_Armstrong,
1539,Dan_Millman,
3505,Wally_Lamb,
3041100,Andrea_Cremer,
3090,Helen_Fielding,
14013,David_Cote,
5918,Elizabeth_Kostova,
5255014,J_M_Barrie,James_M_Barrie
4699102,Unknown,
142270,Lev_Grossman,
1954,Natalie_Babbitt,
1831,Jonathan_Swift,
28709,Chuck_Dixon,
5042201,John_Tiffany,
3346050,Donna_Foley_Mabry,
48966,Blanche_Fisher_Wright,
131683,Edward_Eager,
5131072,Aleatha_Romig,
42775,Y_ko_Ogawa,Yoko_Ogawa
9152,Donald_J_Sobol,
10122,Thomas_Hobbes,
8431087,S_K_Tremayne,Sean_K_Tremayne
6098,Nicholas_Evans,
2848,Amy_Sedaris,
8088,Carlos_Castaneda,
6535659,Cora_Carmack,
3400721,Pierre_Boulle,
588,Neil_Strauss,
26293,Ross_King,
1265,Jane_Austen,
33773,Daniel_H_Wilson,
4930653,Raine_Miller,
9445,Bob_McCabe,
2188726,Sarah_Ockler,
2613,Jaci_Burton,
9204,Philip_Yancey,
61707,Linda_Sue_Park,
375626,Lara_Adrian,
21686,Nigella_Lawson,
2766469,Rachel_Ren_e_Russell,
48890,Robert_Hughes,
193,Kevin_Henkes,
7963,P_G_Wodehouse,Pelham_G_Wodehouse
148847,Daisy_Goodwin,
4029839,Ronald_H_Balson,
197,Tom_Robbins,
15197877,Amy_Gentry,
7151973,Pepper_Winters,
5228869,Georgia_Cates,
167605,Guillermo_del_Toro,
5129,Daniel_Clowes,
46204,Arlene_Mosel,
147,Henry_Miller,
40311,Piers_Paul_Read,
3163298,Chevy_Stevens,
438483,Rob_Lowe,
6941,Peter_Straub,
34660,Richard_Atwater,
3526,Jane_Hamilton,
306401,M_C_Escher,Maurits_C_Escher
5434809,Kirsty_Moseley,
11729,Victoria_Finlay,
163577,Deborah_Howe,
11095,Audrey_Penn,
16266,Kent_Haruf,
1983563,Emma_Straub,
9322,Edward_Albee,
56224,Ally_Carter,
3515,Ann_Marie_MacDonald,
6924387,Balli_Kaur_Jaswal,
29527,Charlotte_Perkins_Gilman,
3061,M_Scott_Peck,Morgan_Scott_Peck
89552,Munro_Leaf,
7902,Boris_Pasternak,
7565,William_Styron,
14635,Robert_McCloskey,
3670,Jhumpa_Lahiri,
1742,Jack_Kerouac,
8725,Tomie_dePaola,
8993,O_Henry,William_Henry
17932981,Ronald_Holt,
659,Thomas_J_Stanley,
39054,Don_Piper,
2693,Richard_Carlson,
19005,Jennifer_Crusie,
6576110,Jodi_Ellen_Malpas,
695300,Nina_George,
3032451,Siddhartha_Mukherjee,
75091,Fred_Gipson,
120341,Esphyr_Slobodkina,
38301,Flora_Rheta_Schreiber,
17595,Adam_Mansbach,
58851,Hilary_Mantel,
9002,Peggy_Parish,
19992417,Chimamanda_Ngozi_Adichie,
13139,Rachel_Cohn,
12833,Irving_Stone,
10330,Daniel_Quinn,
1443712,Carrie_Ryan,
13370,Emily_Giffin,
7440,Emily_Dickinson,
6637,Diane_Ackerman,
138825,Tana_French,
7578129,Rachel_Hollis,
2728589,Chris_Kyle,
33907,Scott_McCloud,
32168,Catherine_Hardwicke,
639,Lee_Strobel,
210456,Timothy_Ferriss,
12793,Charles_Darwin,
2622245,Lao_Tzu,
16121977,Tara_Westover,
5571,Lynne_Truss,
17575761,John_Carreyrou,
9996,Richard_Preston,
96426,Solomon_Northup,
5283261,Robin_DiAngelo,
18943,Frederick_Douglass,
40882,Robert_K_Massie,
17598726,Matthew_Walker,
14144506,Sarah_Andersen,
5882,Stephen_E_Ambrose,
16759765,Thomas_L_Friedman,
4992939,Katherine_Boo,
17099759,Glennon_Doyle,
4842866,Jaycee_Dugard,
160932,Robert_B_Cialdini,
5877493,Lena_Dunham,
13599,Kate_Egan,
2330,Tim_O_Brien,
761595,Ashlee_Vance,
399,Napoleon_Hill,
600,Robert_T_Kiyosaki,
278960,Eric_Ries,
8546,Julie_Powell,
4396806,Bryan_Stevenson,
1899,Howard_Zinn,
6356,Barack_Obama,
42010,Betty_Edwards,
16819959,Michelle_McNamara,
2338628,Michelle_Obama,
29655,Rhonda_Byrne,
8644,Sylvia_Nasar,
4493,Eckhart_Tolle,
8529755,Mark_Manson,
3446736,Todd_Burpo,
238,Joan_Didion,
3319233,Phil_Knight,
4829,Donald_Miller,
40648,Ellen_DeGeneres,
11728,James_McBride,
15149526,Trevor_Noah,
69641,Jen_Sincero,
1431785,David_Grann,
17160706,Adam_Kay,
28811,Banksy,
12855,Neil_deGrasse_Tyson,
29919,John_Berger,
282885,Jordan_B_Peterson,
13360,William_L_Shirer,
60619,Jason_Fried,
5741,Stacy_Schiff,
3089156,Randall_Munroe,
9950,Ron_Chernow,
4402,Miguel_Ruiz,
2826,James_C_Collins,
3406353,Justin_Halpern,
27397,Benjamin_Hoff,
4112157,Kenneth_H_Blanchard,
13672918,Amy_Schumer,
2985039,Austin_Kleon,
28828,Vincent_Bugliosi,
8474721,Peter_Thiel,
201386,Lori_Gottlieb,
24678,Robin_S_Sharma,
6456394,Phaidon_Press,
1938,Friedrich_Nietzsche,
162578,Bren_Brown,
3158574,Simon_Sinek,
1058,David_Allen,
1362751,Francis_Chan,
9802136,Aziz_Ansari,
7327369,James_Clear,
1237,Jung_Chang,
155517,Italo_Calvino,
10465,Kate_Jacobs,
5339,Robin_McKinley,
13608,Phyllis_Reynolds_Naylor,
67939,Janette_Sebring_Lowrey,
10673,Eleanor_H_Porter,
24556,Sara_Gruen,
34583,Vincent_van_Gogh,
29182,Patricia_MacLachlan,
4372391,S_C_Stephens,Sarah_not_actually_sarah_C_Stephens
626222,Anita_Diamant,
155176,Wassily_Kandinsky,
16892,Michael_Shaara,
670859,Edmond_Rostand,
1240,Jack_London,
2313,Louis_de_Berni_res,
2345,Nicholas_Sparks,
70993,Michael_Bond,
43298,Yevgeny_Zamyatin,
10991,Stanis_aw_Lem,
2783820,Oliver_P_tzsch,
49625,Jennifer_Egan,
5684,Alex_Garland,
7995,James_A_Michener,
8183303,Gilly_Macmillan,
5807106,Iain_M_Banks,
5193034,Tracey_Garvis_Graves,
556546,Jane_Harper,
65483,Richard_H_Thaler,
22493,Ir_ne_N_mirovsky,
1116816,Dave_Cullen,
7577278,Adam_Silvera,
941508,Barbara_O_Neal,
144405,Bisco_Hatori,
11047,Masashi_Kishimoto,
6464799,Jessica_Knoll,
16360992,Liv_Constantine,
7982,Anne_Fadiman,
13929,Adrian_Nicole_LeBlanc,
1251403,Dan_Santat,
48593,Mary_Mapes_Dodge,
691,Trevanian,
37836,Armstrong_Sperry,
13901,Richard_Scarry,
7336499,Amber_L_Johnson,
1129509,Sofi_Oksanen,
8108373,Mya_Robarts,
3152466,Kim_Th_y,
6897717,Aaron_Becker,
17326,Erskine_Caldwell,
30762,George_Grossmith,
51229,John_Williams,
1642,Will_Eisner,
40651,Steve_Coll,
13084,Roland_Barthes,
25,Patricia_A_McKillip,
6810,Wilson_Rawls,
21674,Amy_Krouse_Rosenthal,
7929831,Apuleius,
16203,Rory_Stewart,
10518,Elizabeth_Moon,
73337,Norman_Bridwell,
29101,David_Graeber,
29611,James_Agee,
53088,Patrick_McDonnell,
39326,Heinrich_B_ll,
15543,Alan_Hollinghurst,
2870641,Alex_Ross,
1186320,Amanda_Ripley,
5589950,Boethius,
483588,Mariko_Tamaki,
39021,Chip_Heath,
3533,Ernest_J_Gaines,
43698,Colin_Dexter,
17285,Jane_Jacobs,
30845,Thomas_Frank,
11121,Jerzy_Kosi_ski,
14920,John_Rocco,
1886,Douglas_Coupland,
44694,Harry_Mulisch,
4025591,Saladin_Ahmed,
4448625,Stephen_Kelman,
86883,Jeanne_Wakatsuki_Houston,
1956402,Daniel_Suarez,
35245,Carmen_Laforet,
7184104,Jaymin_Eve,
116504,Laura_Amy_Schlitz,
6781,Julie_Andrews_Edwards,
5231,Judith_Butler,
427613,Melissa_Sweet,
1487748,Courtney_Summers,
171132,Peter_J_Tomasi,
273399,Kate_Constable,
73432,Donald_Hall,
21150668,Joseph_Fink,
8105,Kate_Douglas_Wiggin,
6468,Denis_Johnson,
3520,Sheri_Reynolds,
2357,Kerrelyn_Sparks,
4805272,Laura_Kaye,
2881050,Ai_Yazawa,
6441917,Leslye_Walton,
26897,Anne_Bishop,
269069,Michelle_Moran,
29333,Dietrich_Bonhoeffer,
46097,Richard_Paul_Evans,
5599,Dorothy_Allison,
410418,Susane_Colasanti,
2950702,Cathy_Marie_Buchanan,
7445352,Kim_Holden,
10020,Lorna_Landvik,
386042,Heather_Dixon_Wallwork,
5768611,Amy_Tintera,
607284,Jeffery_Hudson,
27372,Kazu_Kibuishi,
27405,Brennan_Manning,
350,Patricia_Schultz,
3927056,Helen_Gardner,
878601,Gabrielle_Hamilton,
2646,Rachael_Ray,
95600,Mary_O_Hara,
19316,Peter_Mayle,
53574,Elizabeth_Chandler,
117775,William_H_Armstrong,
21025,Henry_T_Blackaby,
3095919,Kody_Keplinger,
14929824,Hannah_Green,
4575371,Katie_McGarry,
